;;;
09/08/19 16.19;;;
Perpres Mobil Listrik Diteken, Saham 3 Emiten Nikel Meroket!;;;
;;;
20/08/19 11.21;;;
Ekspor Nikel Bakal Dilarang, Saham Emiten Nikel Amblas (Lagi);;;
;;;
19/08/19 12.29;;;
Holding BUMN Tambang Inalum Cs Bertransformasi Jadi MIND ID;;;
;;;
20/08/19 13.05;;;
Jokowi Bakal Larang Ekspor Nikel, Bagaimana Nasib Antam?;;;
;;;
20/08/19 15.58;;;
Ekspor Nikel Disetop, Saham INCO & ANTM Makin Terjebak!;;;
;;;
21/08/19 17.38;;;
Harga Emas Tinggi, Antam Genjot Produksi Emas hingga 36 Ton;;;
;;;
17/07/19 09.44;;;
Searah Global, Harga Emas Antam Hari Ini Turun Goceng;;;
;;;
21/08/19 17.06;;;
Sah! Antam Batal Akuisisi 26% Saham Nusa Halmahera;;;
;;;
18/07/19 11.43;;;
Harga Saham Antam Tetiba Melejit 8%, Emas Rekor Lagi?;;;
;;;
24/07/19 09.57;;;
Dolar Menguat Nih! Emas Antam Hari Ini Turun Rp 2.000/gram;;;
;;;
20/07/19 10.38;;;
Waduh! Harga Emas Antam Hari Ini Jeblok Rp 11.000/gram;;;
;;;
25/07/19 10.33;;;
Mantap! Harga Emas Antam Hari Ini Naik Rp 5.000/gram;;;
;;;
03/08/19 17.47;;;
Sepekan Menguat, Emas Dunia Melaju, Harga Emas Antam Rekor!;;;
;;;
06/08/19 06.50;;;
Harga Emas Antam Belum Kapok Rekor, Hari Ini Tembus Berapa?;;;
;;;
05/08/19 15.30;;;
Ekonomi Lesu & IHSG Jatuh, Saham-saham Big Cap Berguguran!;;;
;;;
03/08/19 15.56;;;
Harga Emas Antam Hari Ini Rekor Lagi, Cuannya Kian Menggunung;;;
;;;
07/08/19 09.11;;;
Harga Emas Antam Terus Rekor, Efek Ijtimak Ulama IV di Bogor?;;;
;;;
07/08/19 16.40;;;
Perang Dagang Memanas, Harga Emas Bersorak;;;
;;;
01/07/19 10.18;;;
Waduh, Harga Emas Antam Hari Ini Ambrol Rp 12.000/Gram;;;
;;;
08/08/19 09.37;;;
Alamak! Harga Emas Antam Hari Ini Tembus Rekor Rp700.000/gram;;;
;;;
01/07/19 14.56;;;
Selama Semester I-2019, Berapa Cuan Investasi Emas Antam?;;;
;;;
01/07/19 18.16;;;
Waspada! Harga Emas Antam Diprediksi Segera Balik Arah;;;
;;;
01/07/19 10.53;;;
Gegara Trump-Xi Salaman, Harga Emas Antam Ambrol Rp 12.000;;;
;;;
02/07/19 10.37;;;
Harga Emas Antam Turun Goceng, Siap-siap Besok Rebound!;;;
;;;
04/07/19 14.38;;;
Bos Antam Buka Suara soal Rencana Beli Saham Nusa Halmahera;;;
;;;
06/07/19 14.01;;;
LIVE NOW! Mengejar Cuan di Investasi Emas;;;
;;;
15/07/19 10.56;;;
Ini Besaran Cuan Emas Antam Sepekan!;;;
;;;
11/07/19 10.11;;;
Produksi Naik, S&P Naikkan Rating Utang Antam;;;
;;;
14/06/19 14.33;;;
Ambisi Sepihak Trump Masih Jadi Pendorong Harga Emas Antam;;;
;;;
16/07/19 12.14;;;
Cek Gaes! Saham Antam Untung 17%, Cuan Emasnya Berapa?;;;
;;;
19/06/19 11.07;;;
Harga Emas Dunia Turun, Logam Mulia Antam Malah Naik;;;
;;;
17/06/19 07.29;;;
Saham Gudang Garam Diobral, Audit Garuda tak Sesuai Standar;;;
;;;
24/06/19 10.10;;;
Ikut Melesat, Harga Emas Antam Sentuh Rp 653.500/gram;;;
;;;
20/06/19 11.00;;;
Sampai Mei 2019, Produksi Nikel Antam Naik Tipis;;;
;;;
21/06/19 16.45;;;
Gokil! Harga Emas Antam Tembus Rp 702.000 per Gram;;;
;;;
20/06/19 10.58;;;
Dolar AS Lemah, Harga Emas Antam Naik Ceban!;;;
;;;
25/06/19 11.04;;;
Lagi! Harga Emas Antam Hari Ini Kembali Terbang Rp 10.500;;;
;;;
26/06/19 10.17;;;
Ikuti Global, Harga Emas Antam Hari Ini Turun Rp 709.000/gram;;;
;;;
14/05/19 20.06;;;
Antam Jajaki Akuisisi Nusa Halmahera, Begini Tahapannya;;;
;;;
15/05/19 08.12;;;
Ekspansi Antam sampai Gagalnya Bank Mandiri Akuisisi Permata;;;
;;;
15/05/19 13.05;;;
Bangun Pabrik Smelter Alumina, Antam-Inalum Rogoh Rp 12 T;;;
;;;
16/05/19 10.08;;;
Perang Dagang Memanas, Harga Emas Antam Stagnan 3 Hari;;;
;;;
15/05/19 10.05;;;
Hawa Perang Dagang Masih Panas, Harga Emas Antam Stagnan;;;
;;;
16/05/19 08.07;;;
Antam-Inalum Bangun Smelter Alumina, BRI Rombak Komisaris;;;
;;;
17/05/19 13.40;;;
Wah, Harga Emas Antam Hari Ini Turun Rp 4.000!;;;
;;;
20/05/19 17.08;;;
AS Optimistis Ekonomi Membaik, Emas Antam Turun;;;
;;;
21/05/19 11.17;;;
Jokowi Menang Pilpres, Harga Emas Antam Malah Tak Bergerak;;;
;;;
21/05/19 09.28;;;
Gandeng 2 Perusahaan China, Antam Serius Produksi Baterai;;;
;;;
22/05/19 08.01;;;
Unilever Bagi Dividen Rp 9 T, Antam Serius Produksi Baterai;;;
;;;
23/05/19 11.26;;;
Demo 22 Mei Selesai, Harga Emas Antam Tak Goyang;;;
;;;
24/05/19 10.55;;;
Perang Dagang Kian Panas, Harga Emas Antam Naik Tajam;;;
;;;
22/05/19 11.33;;;
Ramai Demo 22 Mei, Harga Emas Antam Turun Hari Ini;;;
;;;
10/06/19 11.03;;;
Setelah Lebaran, Harga Emas Antam Naik Rp 19.000/gram;;;
;;;
28/05/19 11.55;;;
Setelah Naik Tinggi, Saham Antam Mulai Kalem;;;
;;;
27/05/19 10.17;;;
Situasi Aman Terkendali, eh Harga Emas Antam Malah Terkoreksi;;;
;;;
28/05/19 10.17;;;
Pasar Global Masih Kusut, Harga Emas Antam Justru Susut;;;
;;;
29/05/19 10.24;;;
Kondisi Domestik Aman, Harga Emas Antam Stagnan Saja;;;
;;;
31/05/19 10.26;;;
Harpitnas, Harga Emas Antam Stabil & Tak Bergairah;;;
;;;
31/05/19 14.25;;;
Lama Tertekan, Saham Antam Mulai Bergerak Naik Jelang Lebaran;;;
;;;
11/06/19 10.33;;;
Harga Emas Antam: Kemarin Rekor, Hari Ini Langsung Tekor;;;
;;;
06/05/19 10.22;;;
Pertumbuhan Ekonomi AS Tekan Harga Emas Antam;;;
;;;
11/06/19 14.34;;;
Harga Minyak Melonjak, Saham Emiten Migas Kompak Melejit!;;;
;;;
03/05/19 10.31;;;
Dipicu The Fed, Harga Emas Antam Hari Ini Tertekan;;;
;;;
06/05/19 10.42;;;
3 Anak Usaha Inalum Lapor Kinerja Q1, Mana Paling Kinclong?;;;
;;;
12/06/19 10.42;;;
Setelah Fluktuasi Tinggi, Harga Emas Rehat di Rp 624.000/Gram;;;
;;;
09/05/19 10.48;;;
Delegasi China Terbang ke AS, Reli Harga Emas Antam Berakhir;;;
;;;
10/05/19 10.56;;;
Harga Komoditas Tekan Kinerja Antam di Q1-2019;;;
;;;
10/05/19 11.07;;;
Cuitan Trump di Twitter, Bikin Harga Emas Antam Naik Rp 2.000;;;
;;;
15/04/19 10.57;;;
Pekan Pilpres 2019, Harga Emas Antam Stagnan Hari Ini;;;
;;;
14/05/19 11.40;;;
AS-China Makin Panas! Harga Emas Antam Naik Gopek Lagi;;;
;;;
10/05/19 16.37;;;
4 Pabrik Baterai Mobil Listrik Dibangun, Siapa Untung?;;;
;;;
13/05/19 11.16;;;
Tarif Baru Trump Berlaku, Harga Emas Antam Naik Gopek!;;;
;;;
05/04/19 11.49;;;
Harga Emas Antam Turun Tipis Jelang Akhir Pekan;;;
;;;
18/04/19 11.03;;;
Jokowi Menang Quick Count, Harga Emas Antam Anteng Tak Gerak;;;
;;;
22/04/19 11.05;;;
Emas Global Naik, Harga Emas Antam Hari Ini Malah Stagnan!;;;
;;;
24/04/19 11.04;;;
Emas Dunia Tertekan, Harga Emas Antam Stagnan Rp 607.000/gram;;;
;;;
25/04/19 12.26;;;
Antam akan Bagikan Dividen Rp 306,05 M;;;
;;;
24/04/19 14.21;;;
Laba Naik Signifikan, Antam Bagi Dividen Rp 306,05 M;;;
;;;
24/04/19 14.54;;;
Antam Rombak 3 Direksi & 2 Komisaris, Siapa Saja Mereka?;;;
;;;
24/04/19 15.31;;;
Jadikah Antam Akuisisi Vale? Ini Jawabannya;;;
;;;
25/04/19 08.20;;;
Laporan Keuangan Garuda Janggal, Antam Siap Akuisisi Vale;;;
;;;
29/04/19 10.10;;;
Ekonomi Korsel Bermasalah, Harga Emas Antam Naik;;;
;;;
30/04/19 10.37;;;
Kenaikan Harga Batu Bara Kemarin Benamkan Harga Emas Antam;;;
;;;
03/12/18 09.42;;;
Kinerja Keuangan Kinclong, Harga Saham ANTM Menguat 9,76%;;;
;;;
03/12/18 15.22;;;
Kurangi Ekspor Nikel, Antam Bangun 3 Smelter Rp 32 T;;;
;;;
03/12/18 23.24;;;
Bedah Rencana Akuisisi Tambang Antam;;;
;;;
04/12/18 09.18;;;
Kemarin Naik 19,51%, Hari Ini Saham Antam Dilepas Investor;;;
;;;
03/12/18 16.59;;;
Bos Antam Mengeluh, Produksi Naik tapi Harga Nikel Turun;;;
;;;
28/12/18 13.44;;;
Cuma Modal US$ 1, Antam Akuisisi 20% Saham ICA;;;
;;;
04/12/18 15.13;;;
Dilanda Profit Taking, 3 Saham Ini Koreksi di Atas 2,5%;;;
;;;
02/01/19 13.28;;;
BBNI Danai Tol Japek 2, ANTM Akuisisi ICA;;;
;;;
26/12/18 16.16;;;
Panasnya Iklim AS Naikkan Harga Emas Antam;;;
;;;
22/01/19 10.05;;;
Riak Global Berkurang, Harga Emas Antam Terjungkal Lagi;;;
;;;
18/01/19 11.29;;;
Harga Batu Bara Tembus US$100/Ton, Saham Tambang Diburu;;;
;;;
21/01/19 10.28;;;
Pasar Kondusif, Kilau Harga Emas Antam Meredup;;;
;;;
13/03/19 11.31;;;
Ramai Diburu Investor, Harga Emas Antam Naik Goceng;;;
;;;
11/03/19 19.55;;;
Antam Kaji Divestasi 25% Saham Nusa Halmahera Minerals;;;
;;;
11/03/19 18.38;;;
Kendaraan Listrik Bakal Dorong Kinerja Antam, Lah Kok Bisa?;;;
;;;
12/03/19 12.36;;;
Ini Dia Ulik Lonjakan Cuan Antam di 2018;;;
;;;
11/03/19 14.49;;;
Ekspansi Bisnis, Antam Siapkan Capex Rp 3,3 T;;;
;;;
14/03/19 11.41;;;
Hore! Harga Emas Antam Hari Ini Naik Lagi;;;
;;;
21/03/19 12.02;;;
CEO Antam Bicara Peluang Akusisi Saham Divestasi Vale;;;
;;;
21/03/19 12.03;;;
Raih Laba Fantastis, CEO Antam Bahas Ekspansi;;;
;;;
28/03/19 10.29;;;
Harga Spot Emas Turun, Harga Emas Antam Hari Ini Rp 616.000;;;
;;;
29/03/19 13.03;;;
Ikut Koreksi Global, Harga Emas Antam Hari Ini Turun Rp 7.000;;;
;;;
21/02/19 12.38;;;
Antam Ajukan Tambahan Ekspor Bijih Nikel 1,1 Juta Ton;;;
;;;
24/01/19 08.04;;;
IHSG Bisa Turun Lagi, Cermati 6 Aksi Emiten Ini;;;
;;;
04/04/19 12.02;;;
Simak Valuasi Saham BUMN, SMBR Termahal & WSKT Termurah;;;
;;;
26/02/19 20.05;;;
Permintaan Tinggi, Antam Genjot Penjualan 3 Mineral;;;
;;;
22/02/19 07.47;;;
Kabar Emiten: ISAT Jual Aset sampai WIKA Garap Bandara Sulsel;;;
;;;
28/02/19 11.39;;;
Koreksi Pasar Global, Harga Emas Antam Turun Goceng;;;
;;;
27/02/19 08.12;;;
Stanchart Lepas Bank Permata, ANZ Lego Saham Panin;;;
;;;
11/03/19 13.54;;;
Bukan Sulap, Bukan Sihir! Ini Pemicu Laba Antam Naik 540%;;;
;;;
11/03/19 14.41;;;
Soal Divestasi Vale, Begini Tanggapan Antam;;;
;;;
11/03/19 13.16;;;
Bukit Asam & Antam Bikin Usaha Patungan Senilai Rp 4,9 T;;;
;;;
06/03/19 11.49;;;
Naik Gopek, Koreksi Beruntun Emas Antam Terhenti;;;
;;;
28/05/22 13.45;;;
Dear Investor, Catat Nih Tanggal Bagi Dividen Antam;;;
PT Aneka Tambang Tbk. (ANTM) bakal membagikan dividen sebesar Rp 930.871.496.771 atau 50% dari laba bersih perseroan pada tahun 2021. Dengan demikian,  Ini jadi pertama kalinya sejak 2018 dividen ANTM yang dibagi sebesar 50% dari perolehan laba. Lantas, kapan dividen akan ditebar? Antam sukses membukukan kenaikan laba bersih 61,98% secara tahunan (yoy) menjadi Rp 1,86 triliun sepanjang 2021. Perolehan tersebut naik signifikan dibandingkan dengan laba bersih tahun sebelumnya yang sebesar Rp 1,15 triliun. Kenaikan laba bersih tersebut ditopang oleh penjualan Antam yang naik 40,45% yoy dari Rp 27,37 triliun pada akhir 2020 menjadi Rp 38,44 triliun pada periode yang sama tahun lalu.;;;
25/05/22 11.04;;;
GWM Jadi 9% Hingga PTBA & ANTM Kompak Tetapkan Rasio Dividen;;;
Bank Indonesia mulai melakukan normalisasi kebijakan likuiditas melalui kenaikan giro wajib minimum (GWM) Rupiah secara bertahap. Tambahan besaran GWM tersebut diakui BI berpotensi mengurangi likuiditas di perbankan hingga Rp 110 Triliun. Sementara, emiten tambang batu bara pelat merah   memutuskan untuk membagikan 100% dari laba bersih perseroan tahun 2021 sebagai dividen. Selain itu emiten pertambangan logam   akan membagikan dividen sebesar 50% atau Rp 930,87 Miliar dari total laba bersih perusahaan tahun 2021. Informasi selengkapnya dalam program Squawk Box CNBC Indonesia (Rabu, 25/05/2022) berikut ini.;;;
16/03/22 10.44;;;
Laba Bersih Antam Naik 61,98% Jadi Rp 1,86 T Pada 2021;;;
 Emiten tambang BUMN PT Aneka Tambang Tbk (ANTM) alias Antam sukses membukukan kenaikan laba bersih 61,98% secara tahunan (yoy) menjadi Rp 1,86 triliun sepanjang 2021. Dengan ini, laba bersih per saham dasar dan dilusian Antam naik menjadi Rp 77,47 dari tahun sebelumnya Rp 47,83. Kenaikan laba bersih tersebut ditopang oleh penjualan Antam yang naik 40,45% yoy dari Rp 27,37 triliun pada akhir 2020 menjadi Rp 38,44 triliun pada periode yang sama tahun lalu. Lebih rinci, kenaikan penjualan Antam ditopang oleh pertumbuhan penjualan produk bijih nikel, alumina, feronikel, dan emas. Sementara, penjualan produk bijih bauksit, perak, batu bara, dan logam mulia lainnya tercatat mengalami penurunan pada 2021. Penjualan bijih nikel tercatat tumbuh 134,57% secara yoy menjadi Rp 4,38 triliun per akhir Desember 2021. Kemudian, penjualan alumina naik 59,71% yoy menjadi Rp 931,81 miliar, penjualan feronikel naik 36,46% yoy menjadi Rp 6,35 triliun. Adapun penjualan emas tumbuh 34,02% menjadi sebesar Rp 25,94 triliun per 31 Desember 2021. Seiring dengan kenaikan pendapatan bersih, beban pokok penjualan Antam juga membengkak 40,14% yoy menjadi Rp 32,08 triliun. Per 31 Desember 2021, total aset Antam mencapai Rp 32,92 triliun, dengan total liabilitas Rp 12,08 triliun dan total ekuitas Rp 20,84 triliun. Dari pasar saham, Rabu (16/3/2022) per pukul 10.28 WIB, saham ANTM tercatat turun 0,84% ke Rp 2.350/unit. Dalam sepekan, saham ini turun 11,32%, sedangkan dalam sebulan melesat 24,34%. Sejak awal tahun (ytd), saham emiten yang melantai di bursa sejak 1997 ini menguat 4,44%.;;;
21/01/22 14.25;;;
'Booming' Nikel, Kinerja Segmen Nikel Antam Naik di 2021;;;
 Emiten tambang BUMN PT Aneka Tambang Tbk (ANTM) atau Antam membukukan pertumbuhan kinerja segmen nikel yang positif sepanjang 2021, di tengah pemulihan kondisi ekonomi global serta tumbuhnya tingkat permintaan nikel. Menurut siaran pers Antam yang diterbitkan di website Bursa Efek Indonesia (BEI), untuk komoditas feronikel, pada 2021 Antam mencatatkan produksi feronikel   sebesar 25.818 ton nikel dalam feronikel (TNi). Angka tersebut, ujar manajemen Antam, relatif stabil jika dibandingkan dengan tingkat produksi feronikel pada tahun 2020. Sementara, volume penjualan produk feronikel Antam sepanjang 2021 mencapai 25.992 TNi. Pada 2021, produksi bijih nikel   Antam yang digunakan sebagai bahan baku pabrik feronikel dan penjualan kepada pelanggan domestik, mencapai 11,01 juta wet metric ton (wmt). Angka tersebut meningkat 131% secara tahunan (yoy) dibandingkan dengan tingkat produksi tahun 2020 sebesar 4,76 juta wmt. Kemudian, kinerja penjualan bijih nikel Antam sepanjang 2021 mencapai 7,64 juta wmt, tumbuh 132% dari realisasi penjualan di tahun 2020 sebesar 3,30 juta wmt. Kanter menambahkan, seiring dengan tingkat pertumbuhan permintaan produk komoditas Antam yang positif, perusahaan akan mengoptimalkan capaian kinerja produksi dan penjualan komoditas utama Perusahaan dengan menjaga biaya produksi tetap efisien. Seiring dengan   pertumbuhan industri pengolahan nikel di dalam negeri, pada tahun lalu, ANTAM fokus dalam pengembangan pasar domestik bijih nikel.  Dalam menghadapi tantangan volatilitas harga komoditas global, manajemen Antam mengatakan, akan berfokus pada upaya penurunan biaya produksi dan implementasi kebijakan strategis terkait inisiatif efisiensi biaya yang tepat dan optimal. Di pasar saham, per pukul 14.07 WIB, saham ANTM bergerak di zona hijau dengan kenaikan 0,26% ke posisi Rp 1.940/saham. Saham ANTM berusaha melanjutkan kenaikan 12,17% pada perdagangan Kamis kemarin (20/1). Sementara, sejak awal tahun (ytd), saham ANTM masih melemah 13,78%.;;;
29/03/22 18.15;;;
Diterpa Kabar Tak Sedap, Saham ANTM Ambles Hari Ini;;;
 Harga saham emiten tambang BUMN, PT Aneka Tambang Tbk (ANTM) ditutup melemah ke zona merah pada perdagangan Selasa (29/3/2022), melanjutkan koreksi pada Senin kemarin (28/3). Menurut data Bursa Efek Indonesia (BEI), saham ANTM amblas 3,80% ke posisi Rp 2.530/unit, dengan nilai transaksi Rp 367,41 miliar, salah satu yang terbesar di bursa hari ini. Sementara, volume perdagangan ANTM mencapai 144,73 juta saham. Dengan ini, dalam sepekan saham ANTM turun 0,78%, sedangkan dalam sebulan masih melesat 13,96%. Sejak awal tahun (ytd), saham ini sudah naik 12,44%. Kendati melemah, investor asing tercatat melakukan beli bersih Rp 56,01 miliar di pasar reguler. Sentimen negatif terkait dugaan tindak pidana korupsi di tubuh Antam turut menyertai pergerakan harga saham Antam sejak awal pekan ini. Menurut siaran pers Kejaksaan Agung (Kejagung), Jumat (25/3), Tim Penyelidik pada Jaksa Agung Muda Bidang Tindak Pidana Khusus telah melakukan penyelidikan terhadap adanya Dugaan Tindak Pidana Korupsi pada Pengelolaan Kegiatan Usaha Komoditi Emas di Antam selama periode 2015-2021 dengan mengumpulkan data dan keterangan dari para pihak yang berkaitan dengan kegiatan tersebut. Berdasarkan hal tersebut, diduga telah menimbulkan kerugian Negara sehingga Tim Penyelidik akan meningkatkan status penanganan perkara Dugaan Tindak Pidana Korupsi pada Pengelolaan Kegiatan Usaha Komoditi Emas di Antam selama periode 2015-2021 ke tahap penyidikan pada awal pekan ini. Menurut  keterangan Kepala Pusat Penerangan Hukum (Kapuspenkum) Kejagung Ketut Sumedana,  dari hasil penyelidikan tersebut diperoleh hasil bahwa diduga ada proses terjadinya perbuatan melawan hukum, yaitu: 1.   Kegiatan pemurnian emas PT. ANTAM Tbk. periode tahun 2015 s/d tahun 2021 telah menentukan tarif kepada Perusahaan Kontrak Karya (KK) dan Non Kontrak Karya (Non KK) yang diduga tidak sesuai dengan ketentuan, yaitu berdasarkan Penetapan Tarif dan Ongkos Cetak PT. ANTAM Tbk. sehingga dapat merugikan PT. ANTAM Tbk.; 2.   Kegiatan  trading  baik ekspor maupun impor yang dilakukan oleh PT. ANTAM Tbk. kepada beberapa perusahaan  counterpart  (memiliki perjanjian kerjasama  trading ) menggunakan nilai premium/ discount  yang tidak sesuai ketentuan; 3.   Dugaan PT. ANTAM Tbk. telah melakukan pembelian terhadap emas yang tidak memiliki sertifikat LBMA (London Bullion Market Association) diantaranya emas dengan merk Korea Zinc yang diperoleh dari ICBC Bank Bullion; 4. Dugaan Perusahaan Kontrak Karya (KK) dan Non Kontrak Karya (Non KK) tidak memenuhi pembayaran royalti sesuai dengan kewajibannya atas kegiatan produksi tambang emas Sebelumnya,  Antam sukses membukukan kenaikan laba bersih 61,98% secara tahunan (yoy) menjadi Rp 1,86 triliun sepanjang 2021. Menurut laporan keuangan di Bursa Efek Indonesia (BEI), perolehan tersebut naik signifikan dibandingkan dengan laba bersih tahun sebelumnya yang sebesar Rp 1,15 triliun. Dengan ini, laba bersih per saham dasar dan dilusian Antam naik menjadi Rp 77,47 dari tahun sebelumnya Rp 47,83. Kenaikan laba bersih tersebut ditopang oleh penjualan Antam yang naik 40,45% yoy dari Rp 27,37 triliun pada akhir 2020 menjadi Rp 38,44 triliun pada periode yang sama tahun lalu. Lebih rinci, kenaikan penjualan Antam ditopang oleh pertumbuhan penjualan produk bijih nikel, alumina, feronikel, dan emas. Sementara, penjualan produk bijih bauksit, perak, batu bara, dan logam mulia lainnya tercatat mengalami penurunan pada 2021. Penjualan bijih nikel tercatat tumbuh 134,57% secara yoy menjadi Rp 4,38 triliun per akhir Desember 2021. Kemudian, penjualan alumina naik 59,71% yoy menjadi Rp 931,81 miliar, penjualan feronikel naik 36,46% yoy menjadi Rp 6,35 triliun. Adapun penjualan emas tumbuh 34,02% menjadi sebesar Rp 25,94 triliun per 31 Desember 2021.
